video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
60,title 0,publishedAt,channelId,channelTitle,36,2022-06-02T00:00:00Z,reallyfunny,11875,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 1,publishedAt,channelId,channelTitle,44,2022-11-10T00:00:00Z,sad,4253,1559666,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 2,publishedAt,channelId,channelTitle,25,2022-05-05T00:00:00Z,funny,10342,3330607,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 3,publishedAt,channelId,channelTitle,36,2022-11-09T00:00:00Z,funny,8801,1747025,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 4,publishedAt,channelId,channelTitle,41,2021-12-11T00:00:00Z,sad,1919,3665660,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 5,publishedAt,channelId,channelTitle,44,2022-06-26T00:00:00Z,funny,12984,3423548,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 6,publishedAt,channelId,channelTitle,10,2022-02-02T00:00:00Z,funny,1155,2736263,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 7,publishedAt,channelId,channelTitle,25,2022-10-19T00:00:00Z,reallyfunny,16559,3502183,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 8,publishedAt,channelId,channelTitle,42,2022-07-20T00:00:00Z,sad,17767,1772138,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 9,publishedAt,channelId,channelTitle,36,2022-10-11T00:00:00Z,sad,6015,315277,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 10,publishedAt,channelId,channelTitle,32,2022-03-25T00:00:00Z,funny,9971,769316,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 11,publishedAt,channelId,channelTitle,32,2022-03-09T00:00:00Z,funny,11258,1343384,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 12,publishedAt,channelId,channelTitle,35,2022-07-10T00:00:00Z,sad,11292,1594325,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 13,publishedAt,channelId,channelTitle,36,2022-02-24T00:00:00Z,sad,10519,2608072,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 14,publishedAt,channelId,channelTitle,19,2022-09-04T00:00:00Z,funny,5154,2675952,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 15,publishedAt,channelId,channelTitle,43,2022-03-25T00:00:00Z,sad,18914,1884767,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 16,publishedAt,channelId,channelTitle,28,2022-08-22T00:00:00Z,sad,13786,2199576,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 17,publishedAt,channelId,channelTitle,31,2022-01-22T00:00:00Z,funny,15991,3622847,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 18,publishedAt,channelId,channelTitle,38,2021-12-23T00:00:00Z,sad,6641,1829444,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 19,publishedAt,channelId,channelTitle,39,2022-09-06T00:00:00Z,funny,11531,236368,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 20,publishedAt,channelId,channelTitle,28,2022-11-01T00:00:00Z,sad,5537,2398038,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 21,publishedAt,channelId,channelTitle,2,2022-08-07T00:00:00Z,funny,4532,1454326,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 22,publishedAt,channelId,channelTitle,24,2022-08-08T00:00:00Z,funny,6648,535614,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 23,publishedAt,channelId,channelTitle,30,2022-01-03T00:00:00Z,sad,7077,1888348,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 24,publishedAt,channelId,channelTitle,21,2022-05-15T00:00:00Z,funny,10795,3981989,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 25,publishedAt,channelId,channelTitle,22,2022-08-16T00:00:00Z,sad,14679,3063320,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 26,publishedAt,channelId,channelTitle,21,2022-09-03T00:00:00Z,funny,9021,3892502,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 27,publishedAt,channelId,channelTitle,22,2021-12-28T00:00:00Z,funny,12839,2637281,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 28,publishedAt,channelId,channelTitle,34,2022-03-21T00:00:00Z,reallyfunny,6796,3090419,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 29,publishedAt,channelId,channelTitle,17,2022-04-13T00:00:00Z,sad,14049,1768324,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 30,publishedAt,channelId,channelTitle,25,2022-04-25T00:00:00Z,funny,3758,3244274,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
