video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1,title 0,publishedAt,channelId,channelTitle,40,2022-07-21T00:00:00Z,sad,14041,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 1,publishedAt,channelId,channelTitle,23,2022-05-04T00:00:00Z,funny,4116,2338048,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 2,publishedAt,channelId,channelTitle,25,2022-08-29T00:00:00Z,sad,7360,1368018,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 3,publishedAt,channelId,channelTitle,38,2022-05-09T00:00:00Z,funny,18336,2911447,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 4,publishedAt,channelId,channelTitle,43,2022-09-19T00:00:00Z,funny,9951,1476968,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 5,publishedAt,channelId,channelTitle,31,2022-05-17T00:00:00Z,reallyfunny,17973,397065,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 6,publishedAt,channelId,channelTitle,43,2022-05-15T00:00:00Z,funny,11577,2038534,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 7,publishedAt,channelId,channelTitle,38,2022-05-17T00:00:00Z,funny,5430,1218,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 8,publishedAt,channelId,channelTitle,38,2022-01-26T00:00:00Z,reallyfunny,15468,1525489,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 9,publishedAt,channelId,channelTitle,26,2022-01-17T00:00:00Z,funny,168,127892,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 10,publishedAt,channelId,channelTitle,23,2022-06-28T00:00:00Z,funny,11830,2460501,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 11,publishedAt,channelId,channelTitle,40,2022-01-06T00:00:00Z,reallyfunny,8062,1765802,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 12,publishedAt,channelId,channelTitle,21,2022-06-26T00:00:00Z,funny,10074,1903998,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 13,publishedAt,channelId,channelTitle,1,2022-05-28T00:00:00Z,sad,14509,1502965,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 14,publishedAt,channelId,channelTitle,33,2022-01-06T00:00:00Z,funny,9148,2520789,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 15,publishedAt,channelId,channelTitle,1,2021-12-15T00:00:00Z,reallyfunny,1101,1042500,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 16,publishedAt,channelId,channelTitle,35,2022-10-04T00:00:00Z,reallyfunny,6608,635598,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 17,publishedAt,channelId,channelTitle,21,2022-03-17T00:00:00Z,reallyfunny,3141,2656433,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 18,publishedAt,channelId,channelTitle,19,2022-05-04T00:00:00Z,reallyfunny,8599,1407466,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 19,publishedAt,channelId,channelTitle,33,2022-02-28T00:00:00Z,sad,15519,1652320,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 20,publishedAt,channelId,channelTitle,23,2022-02-24T00:00:00Z,sad,1726,1438462,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 21,publishedAt,channelId,channelTitle,28,2022-01-31T00:00:00Z,reallyfunny,15405,1550196,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 22,publishedAt,channelId,channelTitle,26,2022-10-18T00:00:00Z,sad,11920,669725,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 23,publishedAt,channelId,channelTitle,1,2022-10-09T00:00:00Z,funny,4553,117967,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 24,publishedAt,channelId,channelTitle,31,2021-12-31T00:00:00Z,funny,1185,1919389,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 25,publishedAt,channelId,channelTitle,10,2022-03-10T00:00:00Z,sad,5021,2925222,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 26,publishedAt,channelId,channelTitle,33,2022-07-29T00:00:00Z,funny,5060,398542,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 27,publishedAt,channelId,channelTitle,30,2022-02-27T00:00:00Z,reallyfunny,13529,604791,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 28,publishedAt,channelId,channelTitle,22,2021-12-26T00:00:00Z,sad,5951,3894977,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 29,publishedAt,channelId,channelTitle,34,2022-02-06T00:00:00Z,sad,18628,344912,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 30,publishedAt,channelId,channelTitle,36,2022-01-10T00:00:00Z,reallyfunny,3005,1646724,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 31,publishedAt,channelId,channelTitle,33,2022-01-08T00:00:00Z,sad,19306,2535961,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 32,publishedAt,channelId,channelTitle,36,2022-03-28T00:00:00Z,sad,11063,1580673,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 33,publishedAt,channelId,channelTitle,10,2022-08-02T00:00:00Z,funny,4550,992164,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 34,publishedAt,channelId,channelTitle,37,2022-03-17T00:00:00Z,sad,10022,2527854,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 35,publishedAt,channelId,channelTitle,39,2021-11-21T00:00:00Z,funny,1805,566380,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 36,publishedAt,channelId,channelTitle,15,2022-10-03T00:00:00Z,funny,9138,1808451,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 37,publishedAt,channelId,channelTitle,22,2022-07-08T00:00:00Z,sad,16568,1598320,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 38,publishedAt,channelId,channelTitle,42,2022-02-03T00:00:00Z,funny,15359,740334,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 39,publishedAt,channelId,channelTitle,10,2022-05-08T00:00:00Z,funny,15400,483151,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 40,publishedAt,channelId,channelTitle,23,2022-06-11T00:00:00Z,funny,10327,1806788,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 41,publishedAt,channelId,channelTitle,10,2022-10-12T00:00:00Z,funny,5939,3169477,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 42,publishedAt,channelId,channelTitle,41,2022-02-08T00:00:00Z,funny,9988,846929,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 43,publishedAt,channelId,channelTitle,30,2022-09-04T00:00:00Z,reallyfunny,11631,3787461,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 44,publishedAt,channelId,channelTitle,22,2022-07-18T00:00:00Z,reallyfunny,17231,3568811,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 45,publishedAt,channelId,channelTitle,19,2022-06-02T00:00:00Z,sad,12134,3535522,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 46,publishedAt,channelId,channelTitle,38,2022-11-17T00:00:00Z,sad,12292,1603622,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 47,publishedAt,channelId,channelTitle,41,2022-08-01T00:00:00Z,sad,1582,1257083,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 48,publishedAt,channelId,channelTitle,21,2021-12-27T00:00:00Z,funny,19350,2695883,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 49,publishedAt,channelId,channelTitle,30,2022-05-24T00:00:00Z,reallyfunny,12008,501129,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 50,publishedAt,channelId,channelTitle,39,2022-04-18T00:00:00Z,reallyfunny,10707,3253825,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 51,publishedAt,channelId,channelTitle,32,2022-01-12T00:00:00Z,sad,4786,2200459,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 52,publishedAt,channelId,channelTitle,28,2022-10-12T00:00:00Z,reallyfunny,16186,1771796,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 53,publishedAt,channelId,channelTitle,33,2022-01-05T00:00:00Z,funny,10263,1573925,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 54,publishedAt,channelId,channelTitle,28,2022-02-11T00:00:00Z,sad,19800,3774439,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 55,publishedAt,channelId,channelTitle,32,2022-05-19T00:00:00Z,reallyfunny,9223,1925051,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 56,publishedAt,channelId,channelTitle,26,2022-08-04T00:00:00Z,sad,647,638030,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 57,publishedAt,channelId,channelTitle,30,2022-02-09T00:00:00Z,sad,1841,653218,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 58,publishedAt,channelId,channelTitle,24,2022-11-03T00:00:00Z,sad,2776,3493157,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
