video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3,title 0,publishedAt,channelId,channelTitle,38,2022-10-20T00:00:00Z,funny,5871,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 1,publishedAt,channelId,channelTitle,24,2022-06-30T00:00:00Z,sad,18283,1086670,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 2,publishedAt,channelId,channelTitle,32,2022-08-02T00:00:00Z,sad,17367,2263503,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 3,publishedAt,channelId,channelTitle,39,2022-05-27T00:00:00Z,reallyfunny,87,3090965,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 4,publishedAt,channelId,channelTitle,25,2022-01-23T00:00:00Z,reallyfunny,18133,2089379,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 5,publishedAt,channelId,channelTitle,28,2022-08-27T00:00:00Z,funny,5399,3513456,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 6,publishedAt,channelId,channelTitle,34,2022-06-09T00:00:00Z,funny,6986,3462823,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 7,publishedAt,channelId,channelTitle,42,2022-06-26T00:00:00Z,reallyfunny,4035,3322030,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 8,publishedAt,channelId,channelTitle,44,2022-01-16T00:00:00Z,funny,16710,1205695,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 9,publishedAt,channelId,channelTitle,27,2022-08-14T00:00:00Z,reallyfunny,6345,3497679,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 10,publishedAt,channelId,channelTitle,32,2021-12-15T00:00:00Z,sad,4256,608950,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 11,publishedAt,channelId,channelTitle,27,2022-03-06T00:00:00Z,funny,6588,1156775,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 12,publishedAt,channelId,channelTitle,15,2022-04-10T00:00:00Z,sad,3829,2429029,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 13,publishedAt,channelId,channelTitle,18,2022-09-29T00:00:00Z,funny,19953,1950754,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 14,publishedAt,channelId,channelTitle,37,2022-01-29T00:00:00Z,funny,19895,144272,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 15,publishedAt,channelId,channelTitle,28,2021-12-28T00:00:00Z,reallyfunny,3016,1764597,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 16,publishedAt,channelId,channelTitle,22,2022-10-13T00:00:00Z,funny,15309,3803784,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 17,publishedAt,channelId,channelTitle,21,2022-08-08T00:00:00Z,reallyfunny,18062,1824062,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 18,publishedAt,channelId,channelTitle,43,2021-12-05T00:00:00Z,reallyfunny,19870,2425375,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 19,publishedAt,channelId,channelTitle,32,2022-04-22T00:00:00Z,funny,19307,3879271,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 20,publishedAt,channelId,channelTitle,24,2022-08-29T00:00:00Z,funny,6717,2657118,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 21,publishedAt,channelId,channelTitle,28,2022-09-07T00:00:00Z,sad,13044,2670958,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 22,publishedAt,channelId,channelTitle,17,2022-08-05T00:00:00Z,reallyfunny,4728,3585981,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 23,publishedAt,channelId,channelTitle,27,2022-09-30T00:00:00Z,reallyfunny,6164,3247851,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 24,publishedAt,channelId,channelTitle,40,2022-11-12T00:00:00Z,sad,16887,3725474,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 25,publishedAt,channelId,channelTitle,35,2022-05-13T00:00:00Z,reallyfunny,4498,3048085,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 26,publishedAt,channelId,channelTitle,10,2022-03-19T00:00:00Z,reallyfunny,1832,2512625,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 27,publishedAt,channelId,channelTitle,26,2022-01-06T00:00:00Z,sad,10149,956457,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 28,publishedAt,channelId,channelTitle,38,2021-12-25T00:00:00Z,sad,14118,618105,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 29,publishedAt,channelId,channelTitle,10,2022-05-28T00:00:00Z,reallyfunny,7728,2161677,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 30,publishedAt,channelId,channelTitle,23,2022-10-09T00:00:00Z,reallyfunny,13991,668659,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 31,publishedAt,channelId,channelTitle,31,2022-01-21T00:00:00Z,reallyfunny,8854,538887,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 32,publishedAt,channelId,channelTitle,22,2022-04-16T00:00:00Z,reallyfunny,14623,3806172,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 33,publishedAt,channelId,channelTitle,2,2022-06-29T00:00:00Z,funny,13906,199807,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 34,publishedAt,channelId,channelTitle,15,2022-05-26T00:00:00Z,reallyfunny,3664,2730387,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 35,publishedAt,channelId,channelTitle,43,2022-11-01T00:00:00Z,reallyfunny,15898,624397,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 36,publishedAt,channelId,channelTitle,17,2022-10-25T00:00:00Z,sad,7710,3703068,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 37,publishedAt,channelId,channelTitle,18,2022-11-09T00:00:00Z,reallyfunny,10366,431660,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 38,publishedAt,channelId,channelTitle,15,2022-09-04T00:00:00Z,sad,3928,2772116,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 39,publishedAt,channelId,channelTitle,22,2022-07-30T00:00:00Z,sad,17281,2543668,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 40,publishedAt,channelId,channelTitle,24,2022-04-22T00:00:00Z,sad,14597,2110443,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 41,publishedAt,channelId,channelTitle,2,2022-10-23T00:00:00Z,reallyfunny,17798,2017943,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 42,publishedAt,channelId,channelTitle,31,2022-09-23T00:00:00Z,sad,7541,2229177,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 43,publishedAt,channelId,channelTitle,26,2022-08-03T00:00:00Z,reallyfunny,10838,1307835,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
36,title 44,publishedAt,channelId,channelTitle,32,2022-05-18T00:00:00Z,reallyfunny,15889,2545745,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 45,publishedAt,channelId,channelTitle,39,2022-01-31T00:00:00Z,reallyfunny,7296,3058265,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 46,publishedAt,channelId,channelTitle,22,2022-07-10T00:00:00Z,reallyfunny,17255,2500664,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 47,publishedAt,channelId,channelTitle,34,2022-09-22T00:00:00Z,sad,16609,2488057,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 48,publishedAt,channelId,channelTitle,1,2022-04-10T00:00:00Z,funny,17943,1473166,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 49,publishedAt,channelId,channelTitle,19,2022-09-15T00:00:00Z,funny,17640,3826670,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 50,publishedAt,channelId,channelTitle,17,2022-01-14T00:00:00Z,funny,19667,1062923,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 51,publishedAt,channelId,channelTitle,30,2022-04-29T00:00:00Z,sad,11848,2545550,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 52,publishedAt,channelId,channelTitle,37,2022-10-15T00:00:00Z,reallyfunny,3179,3613754,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 53,publishedAt,channelId,channelTitle,37,2022-06-17T00:00:00Z,reallyfunny,18857,803340,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 54,publishedAt,channelId,channelTitle,24,2022-08-17T00:00:00Z,sad,18838,216035,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 55,publishedAt,channelId,channelTitle,43,2021-12-12T00:00:00Z,sad,14735,3909988,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 56,publishedAt,channelId,channelTitle,27,2022-01-20T00:00:00Z,reallyfunny,3130,2869637,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 57,publishedAt,channelId,channelTitle,34,2022-02-12T00:00:00Z,funny,13819,3845827,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 58,publishedAt,channelId,channelTitle,1,2021-11-24T00:00:00Z,reallyfunny,18672,2103816,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 59,publishedAt,channelId,channelTitle,17,2021-12-22T00:00:00Z,sad,15066,3004389,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 60,publishedAt,channelId,channelTitle,35,2022-01-28T00:00:00Z,funny,15243,747229,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 61,publishedAt,channelId,channelTitle,15,2022-07-06T00:00:00Z,funny,3370,3973995,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 62,publishedAt,channelId,channelTitle,30,2022-10-20T00:00:00Z,sad,19888,2489754,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 63,publishedAt,channelId,channelTitle,35,2022-04-21T00:00:00Z,funny,2412,1953213,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 64,publishedAt,channelId,channelTitle,42,2022-07-20T00:00:00Z,sad,17834,680388,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 65,publishedAt,channelId,channelTitle,21,2022-07-18T00:00:00Z,sad,17707,215009,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 66,publishedAt,channelId,channelTitle,33,2022-02-20T00:00:00Z,sad,11497,3287149,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 67,publishedAt,channelId,channelTitle,26,2022-09-04T00:00:00Z,sad,12186,3340530,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 68,publishedAt,channelId,channelTitle,22,2022-06-14T00:00:00Z,funny,7283,1646115,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
