video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
56,title 0,publishedAt,channelId,channelTitle,43,2022-05-25T00:00:00Z,sad,4247,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 1,publishedAt,channelId,channelTitle,27,2022-03-26T00:00:00Z,funny,17044,1480272,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 2,publishedAt,channelId,channelTitle,40,2022-10-21T00:00:00Z,funny,8126,202927,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 3,publishedAt,channelId,channelTitle,32,2022-11-03T00:00:00Z,funny,1168,1949002,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 4,publishedAt,channelId,channelTitle,44,2022-10-20T00:00:00Z,funny,12946,2294441,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 5,publishedAt,channelId,channelTitle,37,2022-05-25T00:00:00Z,funny,11672,3936488,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 6,publishedAt,channelId,channelTitle,27,2021-12-15T00:00:00Z,reallyfunny,7153,1907665,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 7,publishedAt,channelId,channelTitle,20,2022-01-20T00:00:00Z,sad,6350,3855743,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 8,publishedAt,channelId,channelTitle,33,2021-11-19T00:00:00Z,reallyfunny,186,2903103,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 9,publishedAt,channelId,channelTitle,43,2022-01-08T00:00:00Z,sad,14807,1818103,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 10,publishedAt,channelId,channelTitle,18,2021-11-24T00:00:00Z,funny,17819,2967545,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 11,publishedAt,channelId,channelTitle,38,2022-01-07T00:00:00Z,funny,13841,1218554,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 12,publishedAt,channelId,channelTitle,23,2022-01-14T00:00:00Z,sad,10043,392526,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 13,publishedAt,channelId,channelTitle,32,2022-09-12T00:00:00Z,sad,4470,1337278,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 14,publishedAt,channelId,channelTitle,30,2022-04-16T00:00:00Z,funny,13274,203075,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 15,publishedAt,channelId,channelTitle,40,2022-06-26T00:00:00Z,sad,14878,3691025,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 16,publishedAt,channelId,channelTitle,32,2022-02-03T00:00:00Z,reallyfunny,2587,216096,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 17,publishedAt,channelId,channelTitle,31,2021-12-16T00:00:00Z,sad,12372,856137,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 18,publishedAt,channelId,channelTitle,2,2022-01-14T00:00:00Z,reallyfunny,14707,3361428,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 19,publishedAt,channelId,channelTitle,32,2021-12-22T00:00:00Z,sad,9875,734049,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 20,publishedAt,channelId,channelTitle,22,2022-04-13T00:00:00Z,reallyfunny,6388,2784453,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 21,publishedAt,channelId,channelTitle,10,2022-09-15T00:00:00Z,sad,4709,1510190,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 22,publishedAt,channelId,channelTitle,44,2022-08-19T00:00:00Z,sad,15319,860639,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 23,publishedAt,channelId,channelTitle,31,2022-07-02T00:00:00Z,funny,1420,200127,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 24,publishedAt,channelId,channelTitle,42,2022-02-08T00:00:00Z,reallyfunny,9905,3685330,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 25,publishedAt,channelId,channelTitle,19,2022-05-24T00:00:00Z,reallyfunny,4954,2866705,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 26,publishedAt,channelId,channelTitle,19,2022-03-28T00:00:00Z,funny,17522,1865578,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 27,publishedAt,channelId,channelTitle,24,2022-07-25T00:00:00Z,funny,2083,2518806,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
