video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
41,title 0,publishedAt,channelId,channelTitle,44,2022-01-09T00:00:00Z,funny,17536,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 1,publishedAt,channelId,channelTitle,23,2022-10-08T00:00:00Z,funny,4633,1624257,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 2,publishedAt,channelId,channelTitle,29,2022-01-24T00:00:00Z,reallyfunny,3270,1038680,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 3,publishedAt,channelId,channelTitle,28,2022-03-18T00:00:00Z,funny,614,1612653,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 4,publishedAt,channelId,channelTitle,31,2022-11-02T00:00:00Z,sad,11213,132040,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 5,publishedAt,channelId,channelTitle,42,2022-08-14T00:00:00Z,funny,18615,1787170,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 6,publishedAt,channelId,channelTitle,31,2022-10-03T00:00:00Z,funny,13614,1375843,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 7,publishedAt,channelId,channelTitle,19,2022-03-18T00:00:00Z,funny,5314,281781,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 8,publishedAt,channelId,channelTitle,2,2022-08-03T00:00:00Z,funny,12548,283306,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 9,publishedAt,channelId,channelTitle,24,2022-10-12T00:00:00Z,funny,17792,2535721,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 10,publishedAt,channelId,channelTitle,26,2021-11-21T00:00:00Z,funny,9881,3227978,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 11,publishedAt,channelId,channelTitle,29,2022-06-23T00:00:00Z,sad,10759,3753625,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 12,publishedAt,channelId,channelTitle,25,2022-02-03T00:00:00Z,sad,12934,829568,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 13,publishedAt,channelId,channelTitle,23,2022-05-30T00:00:00Z,sad,750,307197,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 14,publishedAt,channelId,channelTitle,42,2022-09-25T00:00:00Z,funny,15276,2781171,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 15,publishedAt,channelId,channelTitle,2,2022-08-12T00:00:00Z,funny,1642,3897495,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 16,publishedAt,channelId,channelTitle,31,2022-09-10T00:00:00Z,funny,8296,1608496,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 17,publishedAt,channelId,channelTitle,27,2022-05-13T00:00:00Z,reallyfunny,5303,1216327,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 18,publishedAt,channelId,channelTitle,39,2022-03-07T00:00:00Z,funny,3481,2576455,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 19,publishedAt,channelId,channelTitle,33,2022-08-30T00:00:00Z,reallyfunny,4449,2927746,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 20,publishedAt,channelId,channelTitle,1,2021-11-29T00:00:00Z,reallyfunny,9347,1728900,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
