video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
45,title 0,publishedAt,channelId,channelTitle,18,2022-07-13T00:00:00Z,sad,11794,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 1,publishedAt,channelId,channelTitle,35,2022-07-02T00:00:00Z,funny,10571,3821177,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 2,publishedAt,channelId,channelTitle,27,2022-05-30T00:00:00Z,reallyfunny,1637,2420404,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 3,publishedAt,channelId,channelTitle,22,2021-12-20T00:00:00Z,reallyfunny,2441,1140626,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 4,publishedAt,channelId,channelTitle,22,2022-08-23T00:00:00Z,reallyfunny,10160,1080858,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 5,publishedAt,channelId,channelTitle,26,2022-01-31T00:00:00Z,reallyfunny,8379,2217433,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 6,publishedAt,channelId,channelTitle,18,2022-08-20T00:00:00Z,sad,3845,242678,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 7,publishedAt,channelId,channelTitle,35,2022-07-24T00:00:00Z,sad,446,2297849,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 8,publishedAt,channelId,channelTitle,27,2022-07-15T00:00:00Z,sad,8329,1488178,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 9,publishedAt,channelId,channelTitle,27,2022-04-22T00:00:00Z,reallyfunny,8139,1224042,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 10,publishedAt,channelId,channelTitle,23,2022-04-27T00:00:00Z,sad,9020,2685969,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 11,publishedAt,channelId,channelTitle,28,2022-03-16T00:00:00Z,sad,13097,1380810,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
36,title 12,publishedAt,channelId,channelTitle,32,2022-10-22T00:00:00Z,sad,14426,2231055,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 13,publishedAt,channelId,channelTitle,33,2021-11-23T00:00:00Z,reallyfunny,13830,2170074,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 14,publishedAt,channelId,channelTitle,21,2022-04-08T00:00:00Z,reallyfunny,8125,2711909,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 15,publishedAt,channelId,channelTitle,39,2022-04-01T00:00:00Z,sad,284,1995066,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 16,publishedAt,channelId,channelTitle,19,2022-01-17T00:00:00Z,sad,3747,2646354,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 17,publishedAt,channelId,channelTitle,34,2022-06-18T00:00:00Z,funny,9509,167771,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 18,publishedAt,channelId,channelTitle,41,2022-06-14T00:00:00Z,sad,3805,1971218,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 19,publishedAt,channelId,channelTitle,36,2022-10-21T00:00:00Z,reallyfunny,9100,2908948,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 20,publishedAt,channelId,channelTitle,25,2021-11-25T00:00:00Z,funny,1295,1915686,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 21,publishedAt,channelId,channelTitle,27,2022-05-28T00:00:00Z,funny,17022,1428182,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 22,publishedAt,channelId,channelTitle,38,2022-08-22T00:00:00Z,sad,5648,229906,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 23,publishedAt,channelId,channelTitle,22,2022-04-02T00:00:00Z,sad,15850,40844,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 24,publishedAt,channelId,channelTitle,34,2022-08-31T00:00:00Z,reallyfunny,1460,3453834,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 25,publishedAt,channelId,channelTitle,22,2022-07-03T00:00:00Z,sad,731,348701,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 26,publishedAt,channelId,channelTitle,28,2022-09-11T00:00:00Z,sad,781,3619187,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 27,publishedAt,channelId,channelTitle,30,2021-12-12T00:00:00Z,reallyfunny,12228,346872,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 28,publishedAt,channelId,channelTitle,44,2022-07-28T00:00:00Z,reallyfunny,10490,1561192,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 29,publishedAt,channelId,channelTitle,31,2022-01-19T00:00:00Z,sad,16217,2556818,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 30,publishedAt,channelId,channelTitle,10,2022-09-20T00:00:00Z,reallyfunny,13510,1418895,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 31,publishedAt,channelId,channelTitle,37,2022-01-02T00:00:00Z,sad,3186,308816,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 32,publishedAt,channelId,channelTitle,24,2021-11-22T00:00:00Z,funny,19322,1913761,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 33,publishedAt,channelId,channelTitle,41,2022-10-29T00:00:00Z,reallyfunny,10483,1036578,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 34,publishedAt,channelId,channelTitle,37,2022-03-18T00:00:00Z,sad,12863,1189074,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 35,publishedAt,channelId,channelTitle,2,2022-07-15T00:00:00Z,reallyfunny,3082,1023463,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 36,publishedAt,channelId,channelTitle,35,2022-02-08T00:00:00Z,funny,10807,1698836,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 37,publishedAt,channelId,channelTitle,17,2022-08-22T00:00:00Z,reallyfunny,18637,244728,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 38,publishedAt,channelId,channelTitle,24,2022-09-08T00:00:00Z,reallyfunny,14946,3307657,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 39,publishedAt,channelId,channelTitle,2,2022-01-08T00:00:00Z,sad,8227,658772,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 40,publishedAt,channelId,channelTitle,33,2022-04-16T00:00:00Z,sad,15,3452553,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 41,publishedAt,channelId,channelTitle,36,2022-07-20T00:00:00Z,funny,13018,3099675,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 42,publishedAt,channelId,channelTitle,43,2022-05-14T00:00:00Z,funny,14456,392591,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 43,publishedAt,channelId,channelTitle,43,2022-02-23T00:00:00Z,funny,19914,3584509,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 44,publishedAt,channelId,channelTitle,38,2022-06-27T00:00:00Z,reallyfunny,8749,1373501,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
