video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
3,title 0,publishedAt,channelId,channelTitle,1,2022-02-28T00:00:00Z,reallyfunny,7469,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 1,publishedAt,channelId,channelTitle,24,2022-09-07T00:00:00Z,funny,11829,2708642,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 2,publishedAt,channelId,channelTitle,10,2022-09-14T00:00:00Z,reallyfunny,1838,2351252,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 3,publishedAt,channelId,channelTitle,23,2021-12-08T00:00:00Z,sad,13082,2199821,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
36,title 4,publishedAt,channelId,channelTitle,31,2022-08-24T00:00:00Z,funny,3699,791681,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 5,publishedAt,channelId,channelTitle,18,2022-09-04T00:00:00Z,sad,11484,2807127,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 6,publishedAt,channelId,channelTitle,36,2022-11-09T00:00:00Z,funny,16904,1032124,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 7,publishedAt,channelId,channelTitle,17,2022-06-22T00:00:00Z,funny,12978,1473149,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 8,publishedAt,channelId,channelTitle,31,2022-10-22T00:00:00Z,funny,7733,2821722,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 9,publishedAt,channelId,channelTitle,42,2022-01-24T00:00:00Z,reallyfunny,2706,2374153,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 10,publishedAt,channelId,channelTitle,36,2022-09-16T00:00:00Z,reallyfunny,11651,2175644,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 11,publishedAt,channelId,channelTitle,18,2022-10-07T00:00:00Z,reallyfunny,18681,736822,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 12,publishedAt,channelId,channelTitle,41,2022-05-08T00:00:00Z,sad,19029,3864199,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 13,publishedAt,channelId,channelTitle,41,2022-02-05T00:00:00Z,funny,1492,241103,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 14,publishedAt,channelId,channelTitle,24,2021-12-18T00:00:00Z,funny,9131,3851509,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 15,publishedAt,channelId,channelTitle,37,2022-10-02T00:00:00Z,sad,17550,1657583,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 16,publishedAt,channelId,channelTitle,33,2022-09-07T00:00:00Z,sad,1411,395463,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 17,publishedAt,channelId,channelTitle,36,2022-01-24T00:00:00Z,funny,7651,574084,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 18,publishedAt,channelId,channelTitle,39,2022-09-28T00:00:00Z,reallyfunny,7924,1587583,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 19,publishedAt,channelId,channelTitle,33,2022-04-13T00:00:00Z,reallyfunny,3656,1307625,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 20,publishedAt,channelId,channelTitle,41,2022-10-27T00:00:00Z,sad,5882,814228,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 21,publishedAt,channelId,channelTitle,1,2021-12-20T00:00:00Z,reallyfunny,6666,485911,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 22,publishedAt,channelId,channelTitle,10,2022-07-18T00:00:00Z,funny,7530,3977957,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 23,publishedAt,channelId,channelTitle,30,2021-12-13T00:00:00Z,reallyfunny,18842,1522299,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 24,publishedAt,channelId,channelTitle,26,2022-11-16T00:00:00Z,funny,1033,3237419,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
