video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
11,title 0,publishedAt,channelId,channelTitle,18,2022-07-29T00:00:00Z,sad,10544,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 1,publishedAt,channelId,channelTitle,40,2022-04-22T00:00:00Z,reallyfunny,13489,2405339,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 2,publishedAt,channelId,channelTitle,24,2022-08-19T00:00:00Z,reallyfunny,14259,798906,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 3,publishedAt,channelId,channelTitle,17,2022-01-30T00:00:00Z,reallyfunny,4974,3909906,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 4,publishedAt,channelId,channelTitle,15,2022-03-21T00:00:00Z,sad,1211,1334272,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 5,publishedAt,channelId,channelTitle,2,2022-10-10T00:00:00Z,sad,12157,2122939,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 6,publishedAt,channelId,channelTitle,25,2022-06-12T00:00:00Z,funny,10480,1760780,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 7,publishedAt,channelId,channelTitle,1,2022-03-31T00:00:00Z,sad,9399,1028176,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 8,publishedAt,channelId,channelTitle,1,2022-03-16T00:00:00Z,sad,19787,1892588,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 9,publishedAt,channelId,channelTitle,37,2022-03-30T00:00:00Z,funny,730,3640869,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 10,publishedAt,channelId,channelTitle,18,2022-10-07T00:00:00Z,sad,8934,519268,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 11,publishedAt,channelId,channelTitle,35,2022-10-03T00:00:00Z,reallyfunny,19629,3267743,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 12,publishedAt,channelId,channelTitle,25,2022-05-23T00:00:00Z,sad,981,1117365,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 13,publishedAt,channelId,channelTitle,20,2021-11-18T00:00:00Z,reallyfunny,14814,1729850,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 14,publishedAt,channelId,channelTitle,19,2022-08-28T00:00:00Z,reallyfunny,18253,3730130,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 15,publishedAt,channelId,channelTitle,41,2022-07-31T00:00:00Z,reallyfunny,1132,34971,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 16,publishedAt,channelId,channelTitle,32,2022-09-02T00:00:00Z,funny,16919,237476,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 17,publishedAt,channelId,channelTitle,35,2022-10-22T00:00:00Z,reallyfunny,14315,1721051,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 18,publishedAt,channelId,channelTitle,24,2022-08-02T00:00:00Z,reallyfunny,11676,3019052,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 19,publishedAt,channelId,channelTitle,26,2021-12-08T00:00:00Z,reallyfunny,13177,623398,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 20,publishedAt,channelId,channelTitle,42,2022-06-04T00:00:00Z,reallyfunny,10495,60207,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 21,publishedAt,channelId,channelTitle,27,2022-03-24T00:00:00Z,funny,15543,3710262,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
44,title 22,publishedAt,channelId,channelTitle,44,2021-12-10T00:00:00Z,funny,5812,3219903,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 23,publishedAt,channelId,channelTitle,15,2022-04-04T00:00:00Z,funny,13783,2239676,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 24,publishedAt,channelId,channelTitle,19,2022-06-19T00:00:00Z,funny,235,1068903,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 25,publishedAt,channelId,channelTitle,32,2022-08-12T00:00:00Z,funny,8749,3812027,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 26,publishedAt,channelId,channelTitle,38,2022-02-24T00:00:00Z,reallyfunny,14082,549637,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 27,publishedAt,channelId,channelTitle,35,2022-01-20T00:00:00Z,sad,12368,2009437,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 28,publishedAt,channelId,channelTitle,17,2022-08-28T00:00:00Z,sad,1340,1089527,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 29,publishedAt,channelId,channelTitle,1,2022-01-04T00:00:00Z,reallyfunny,8500,923682,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 30,publishedAt,channelId,channelTitle,32,2022-09-14T00:00:00Z,reallyfunny,9101,2136034,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 31,publishedAt,channelId,channelTitle,19,2022-11-09T00:00:00Z,funny,6173,3831017,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 32,publishedAt,channelId,channelTitle,35,2022-07-18T00:00:00Z,sad,3636,1714473,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
