video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
22,title 0,publishedAt,channelId,channelTitle,15,2022-11-16T00:00:00Z,sad,11459,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 1,publishedAt,channelId,channelTitle,10,2022-11-02T00:00:00Z,reallyfunny,15100,3723788,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 2,publishedAt,channelId,channelTitle,10,2022-01-13T00:00:00Z,sad,9243,514916,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 3,publishedAt,channelId,channelTitle,1,2022-07-07T00:00:00Z,reallyfunny,692,2780464,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 4,publishedAt,channelId,channelTitle,17,2022-02-07T00:00:00Z,reallyfunny,9116,1376818,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 5,publishedAt,channelId,channelTitle,19,2022-06-30T00:00:00Z,sad,9776,1683290,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 6,publishedAt,channelId,channelTitle,40,2022-06-02T00:00:00Z,funny,13435,2391920,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 7,publishedAt,channelId,channelTitle,24,2022-01-21T00:00:00Z,funny,7617,3272105,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 8,publishedAt,channelId,channelTitle,33,2022-10-09T00:00:00Z,funny,19125,2212133,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 9,publishedAt,channelId,channelTitle,23,2022-09-30T00:00:00Z,reallyfunny,16669,2612636,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 10,publishedAt,channelId,channelTitle,27,2022-04-14T00:00:00Z,sad,15128,3647479,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 11,publishedAt,channelId,channelTitle,15,2022-04-03T00:00:00Z,sad,3223,3377910,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
