video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
11,title 0,publishedAt,channelId,channelTitle,36,2022-03-24T00:00:00Z,funny,8435,5000000,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
28,title 1,publishedAt,channelId,channelTitle,34,2022-07-19T00:00:00Z,funny,5215,985886,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
50,title 2,publishedAt,channelId,channelTitle,25,2021-12-13T00:00:00Z,sad,6349,3864982,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
46,title 3,publishedAt,channelId,channelTitle,2,2021-12-07T00:00:00Z,reallyfunny,15867,2141270,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
39,title 4,publishedAt,channelId,channelTitle,30,2022-07-05T00:00:00Z,reallyfunny,839,123058,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
37,title 5,publishedAt,channelId,channelTitle,34,2022-02-01T00:00:00Z,funny,6293,1263803,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
21,title 6,publishedAt,channelId,channelTitle,25,2022-02-23T00:00:00Z,sad,6452,892697,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
45,title 7,publishedAt,channelId,channelTitle,27,2022-02-23T00:00:00Z,reallyfunny,19775,3104650,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
54,title 8,publishedAt,channelId,channelTitle,23,2022-11-11T00:00:00Z,funny,12118,2700579,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1,title 9,publishedAt,channelId,channelTitle,15,2022-02-09T00:00:00Z,sad,11522,2883359,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
16,title 10,publishedAt,channelId,channelTitle,24,2022-03-01T00:00:00Z,sad,15646,2782416,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
57,title 11,publishedAt,channelId,channelTitle,43,2022-03-03T00:00:00Z,funny,11174,2809791,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
38,title 12,publishedAt,channelId,channelTitle,17,2022-05-26T00:00:00Z,funny,15189,2009064,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
40,title 13,publishedAt,channelId,channelTitle,15,2021-12-20T00:00:00Z,reallyfunny,8570,613464,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
26,title 14,publishedAt,channelId,channelTitle,18,2022-11-14T00:00:00Z,sad,2509,2562303,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
16,title 15,publishedAt,channelId,channelTitle,22,2022-05-02T00:00:00Z,reallyfunny,13883,1386698,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
56,title 16,publishedAt,channelId,channelTitle,17,2022-11-05T00:00:00Z,reallyfunny,8260,3642047,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
59,title 17,publishedAt,channelId,channelTitle,34,2022-01-14T00:00:00Z,funny,12265,3356492,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
32,title 18,publishedAt,channelId,channelTitle,42,2022-05-05T00:00:00Z,reallyfunny,13716,1336027,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
6,title 19,publishedAt,channelId,channelTitle,35,2022-02-11T00:00:00Z,sad,18376,503827,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
1,title 20,publishedAt,channelId,channelTitle,41,2022-01-19T00:00:00Z,sad,6168,1426396,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
40,title 21,publishedAt,channelId,channelTitle,22,2021-12-31T00:00:00Z,reallyfunny,12883,1773772,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
27,title 22,publishedAt,channelId,channelTitle,19,2022-03-24T00:00:00Z,reallyfunny,10099,1486269,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
15,title 23,publishedAt,channelId,channelTitle,26,2022-09-06T00:00:00Z,reallyfunny,10338,3978021,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
44,title 24,publishedAt,channelId,channelTitle,18,2022-03-27T00:00:00Z,funny,14874,326085,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
53,title 25,publishedAt,channelId,channelTitle,18,2022-08-25T00:00:00Z,sad,8439,509378,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
24,title 26,publishedAt,channelId,channelTitle,38,2022-10-18T00:00:00Z,sad,2302,1345397,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
9,title 27,publishedAt,channelId,channelTitle,35,2022-06-10T00:00:00Z,sad,2194,1017682,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
17,title 28,publishedAt,channelId,channelTitle,36,2021-12-03T00:00:00Z,funny,1678,1764837,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
52,title 29,publishedAt,channelId,channelTitle,19,2022-08-11T00:00:00Z,funny,13187,3813307,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
44,title 30,publishedAt,channelId,channelTitle,43,2021-11-23T00:00:00Z,funny,19535,2820937,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
43,title 31,publishedAt,channelId,channelTitle,27,2022-07-10T00:00:00Z,reallyfunny,1144,1733435,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
2,title 32,publishedAt,channelId,channelTitle,35,2021-12-14T00:00:00Z,sad,5788,2441213,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
45,title 33,publishedAt,channelId,channelTitle,19,2022-08-31T00:00:00Z,sad,9671,2430481,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
15,title 34,publishedAt,channelId,channelTitle,36,2022-01-08T00:00:00Z,reallyfunny,1351,3130601,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
10,title 35,publishedAt,channelId,channelTitle,25,2022-08-14T00:00:00Z,sad,15998,1456049,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
32,title 36,publishedAt,channelId,channelTitle,28,2022-07-03T00:00:00Z,reallyfunny,16357,447666,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
45,title 37,publishedAt,channelId,channelTitle,25,2022-08-06T00:00:00Z,reallyfunny,3414,1433520,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
48,title 38,publishedAt,channelId,channelTitle,27,2022-01-22T00:00:00Z,sad,2938,3355690,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
40,title 39,publishedAt,channelId,channelTitle,17,2022-01-10T00:00:00Z,reallyfunny,822,1926544,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
29,title 40,publishedAt,channelId,channelTitle,21,2022-04-10T00:00:00Z,funny,18661,2202181,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
48,title 41,publishedAt,channelId,channelTitle,44,2022-07-26T00:00:00Z,funny,5818,2102342,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
53,title 42,publishedAt,channelId,channelTitle,32,2022-01-25T00:00:00Z,sad,2864,2334550,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
60,title 43,publishedAt,channelId,channelTitle,24,2022-04-10T00:00:00Z,sad,15007,2222687,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
30,title 44,publishedAt,channelId,channelTitle,18,2022-03-11T00:00:00Z,reallyfunny,16492,3591098,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
40,title 45,publishedAt,channelId,channelTitle,2,2021-12-04T00:00:00Z,sad,8352,3510896,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
53,title 46,publishedAt,channelId,channelTitle,10,2022-02-01T00:00:00Z,funny,14432,3420658,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
48,title 47,publishedAt,channelId,channelTitle,42,2022-01-16T00:00:00Z,sad,11699,2043013,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
36,title 48,publishedAt,channelId,channelTitle,22,2022-08-02T00:00:00Z,funny,6693,1350741,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
34,title 49,publishedAt,channelId,channelTitle,43,2022-02-23T00:00:00Z,funny,4911,3250775,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
45,title 50,publishedAt,channelId,channelTitle,20,2022-09-21T00:00:00Z,sad,2394,2774943,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
11,title 51,publishedAt,channelId,channelTitle,36,2022-01-19T00:00:00Z,sad,19970,176361,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
50,title 52,publishedAt,channelId,channelTitle,31,2022-10-08T00:00:00Z,funny,19981,2186956,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
27,title 53,publishedAt,channelId,channelTitle,42,2022-05-31T00:00:00Z,funny,1569,2062581,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
42,title 54,publishedAt,channelId,channelTitle,30,2022-09-04T00:00:00Z,sad,17286,1978913,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
