video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
38,title 0,publishedAt,channelId,channelTitle,43,2022-09-04T00:00:00Z,funny,13737,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 1,publishedAt,channelId,channelTitle,19,2022-05-15T00:00:00Z,sad,15911,3207508,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 2,publishedAt,channelId,channelTitle,32,2022-04-30T00:00:00Z,funny,17806,300008,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 3,publishedAt,channelId,channelTitle,40,2022-08-27T00:00:00Z,sad,13656,2484247,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 4,publishedAt,channelId,channelTitle,43,2022-06-16T00:00:00Z,reallyfunny,9262,1741982,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 5,publishedAt,channelId,channelTitle,27,2022-02-17T00:00:00Z,reallyfunny,15498,1337892,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 6,publishedAt,channelId,channelTitle,19,2022-05-28T00:00:00Z,funny,19088,1340532,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 7,publishedAt,channelId,channelTitle,44,2022-04-30T00:00:00Z,reallyfunny,9548,3675873,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 8,publishedAt,channelId,channelTitle,23,2022-10-15T00:00:00Z,sad,16338,253699,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 9,publishedAt,channelId,channelTitle,27,2022-01-22T00:00:00Z,reallyfunny,7281,107552,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 10,publishedAt,channelId,channelTitle,37,2022-04-28T00:00:00Z,funny,14959,396660,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 11,publishedAt,channelId,channelTitle,18,2021-12-04T00:00:00Z,reallyfunny,16280,1151533,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 12,publishedAt,channelId,channelTitle,44,2022-10-29T00:00:00Z,funny,10431,215152,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 13,publishedAt,channelId,channelTitle,24,2022-08-30T00:00:00Z,reallyfunny,12059,3234255,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 14,publishedAt,channelId,channelTitle,39,2022-11-09T00:00:00Z,reallyfunny,18549,1645070,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 15,publishedAt,channelId,channelTitle,19,2021-12-03T00:00:00Z,funny,9821,720080,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 16,publishedAt,channelId,channelTitle,39,2022-08-01T00:00:00Z,sad,7195,3037308,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 17,publishedAt,channelId,channelTitle,20,2022-07-16T00:00:00Z,reallyfunny,1978,806956,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 18,publishedAt,channelId,channelTitle,39,2022-10-25T00:00:00Z,funny,13450,1394539,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 19,publishedAt,channelId,channelTitle,40,2022-09-17T00:00:00Z,funny,1198,367972,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 20,publishedAt,channelId,channelTitle,25,2021-12-11T00:00:00Z,sad,1754,209362,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 21,publishedAt,channelId,channelTitle,38,2021-11-17T00:00:00Z,sad,13601,2795426,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 22,publishedAt,channelId,channelTitle,37,2022-06-11T00:00:00Z,sad,11194,600064,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 23,publishedAt,channelId,channelTitle,33,2022-02-28T00:00:00Z,funny,6694,2795946,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 24,publishedAt,channelId,channelTitle,17,2022-07-18T00:00:00Z,sad,18174,1224861,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 25,publishedAt,channelId,channelTitle,18,2022-02-22T00:00:00Z,funny,2878,2878707,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 26,publishedAt,channelId,channelTitle,44,2022-05-11T00:00:00Z,sad,335,3532585,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 27,publishedAt,channelId,channelTitle,30,2022-08-11T00:00:00Z,reallyfunny,1092,136189,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 28,publishedAt,channelId,channelTitle,10,2022-10-02T00:00:00Z,reallyfunny,18742,275877,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 29,publishedAt,channelId,channelTitle,31,2022-05-21T00:00:00Z,reallyfunny,14658,3460498,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 30,publishedAt,channelId,channelTitle,30,2021-11-30T00:00:00Z,funny,4606,3418653,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 31,publishedAt,channelId,channelTitle,28,2022-05-25T00:00:00Z,sad,12063,622189,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 32,publishedAt,channelId,channelTitle,40,2022-02-27T00:00:00Z,funny,3212,3604597,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 33,publishedAt,channelId,channelTitle,40,2022-09-05T00:00:00Z,reallyfunny,8830,985869,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 34,publishedAt,channelId,channelTitle,41,2022-06-17T00:00:00Z,sad,13815,2990365,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 35,publishedAt,channelId,channelTitle,31,2022-05-01T00:00:00Z,funny,7571,2574922,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 36,publishedAt,channelId,channelTitle,35,2022-07-03T00:00:00Z,reallyfunny,10876,2296623,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 37,publishedAt,channelId,channelTitle,43,2022-08-28T00:00:00Z,reallyfunny,17899,3881591,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 38,publishedAt,channelId,channelTitle,28,2022-07-20T00:00:00Z,funny,421,2858029,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 39,publishedAt,channelId,channelTitle,31,2022-08-05T00:00:00Z,funny,8424,288868,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 40,publishedAt,channelId,channelTitle,42,2022-07-09T00:00:00Z,reallyfunny,1442,3276012,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 41,publishedAt,channelId,channelTitle,44,2022-01-06T00:00:00Z,reallyfunny,12272,3787191,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 42,publishedAt,channelId,channelTitle,25,2021-11-29T00:00:00Z,sad,12609,1544425,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
