video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
29,title 0,publishedAt,channelId,channelTitle,44,2022-09-11T00:00:00Z,reallyfunny,5664,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 1,publishedAt,channelId,channelTitle,37,2022-01-26T00:00:00Z,reallyfunny,4101,873689,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 2,publishedAt,channelId,channelTitle,1,2021-12-03T00:00:00Z,funny,49,1771047,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 3,publishedAt,channelId,channelTitle,21,2022-09-16T00:00:00Z,funny,12942,433463,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 4,publishedAt,channelId,channelTitle,1,2022-05-15T00:00:00Z,sad,5967,1252968,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 5,publishedAt,channelId,channelTitle,26,2022-02-18T00:00:00Z,reallyfunny,10363,872407,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 6,publishedAt,channelId,channelTitle,42,2022-02-09T00:00:00Z,sad,13282,3558362,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 7,publishedAt,channelId,channelTitle,24,2021-12-17T00:00:00Z,reallyfunny,2685,1347468,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 8,publishedAt,channelId,channelTitle,25,2022-06-25T00:00:00Z,funny,2798,2936085,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 9,publishedAt,channelId,channelTitle,38,2022-10-04T00:00:00Z,sad,18431,254112,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 10,publishedAt,channelId,channelTitle,2,2022-01-28T00:00:00Z,reallyfunny,5221,1853772,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 11,publishedAt,channelId,channelTitle,24,2022-01-02T00:00:00Z,sad,5568,3548439,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 12,publishedAt,channelId,channelTitle,21,2022-06-04T00:00:00Z,reallyfunny,18743,1236386,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 13,publishedAt,channelId,channelTitle,28,2022-09-16T00:00:00Z,reallyfunny,9833,926633,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 14,publishedAt,channelId,channelTitle,32,2022-09-20T00:00:00Z,funny,18438,1379937,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 15,publishedAt,channelId,channelTitle,1,2022-07-21T00:00:00Z,funny,4030,464224,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 16,publishedAt,channelId,channelTitle,42,2022-10-16T00:00:00Z,sad,11318,2412442,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 17,publishedAt,channelId,channelTitle,26,2022-02-04T00:00:00Z,funny,16392,2510925,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 18,publishedAt,channelId,channelTitle,38,2022-05-19T00:00:00Z,reallyfunny,14965,1047893,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 19,publishedAt,channelId,channelTitle,38,2022-10-25T00:00:00Z,sad,9742,1006198,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 20,publishedAt,channelId,channelTitle,22,2022-09-13T00:00:00Z,sad,70,1961681,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
