video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
46,title 0,publishedAt,channelId,channelTitle,29,2022-05-15T00:00:00Z,sad,12477,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 1,publishedAt,channelId,channelTitle,39,2022-02-25T00:00:00Z,sad,4994,3910595,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 2,publishedAt,channelId,channelTitle,41,2022-09-30T00:00:00Z,sad,2769,1202987,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 3,publishedAt,channelId,channelTitle,19,2022-08-01T00:00:00Z,sad,16690,3641242,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 4,publishedAt,channelId,channelTitle,37,2022-04-20T00:00:00Z,funny,9072,981320,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 5,publishedAt,channelId,channelTitle,43,2022-06-11T00:00:00Z,reallyfunny,4234,3257580,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 6,publishedAt,channelId,channelTitle,30,2022-03-14T00:00:00Z,funny,9291,3692231,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 7,publishedAt,channelId,channelTitle,42,2022-03-21T00:00:00Z,sad,15324,2744567,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 8,publishedAt,channelId,channelTitle,22,2022-08-16T00:00:00Z,funny,5481,3394988,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 9,publishedAt,channelId,channelTitle,35,2022-06-10T00:00:00Z,sad,255,1521522,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
56,title 10,publishedAt,channelId,channelTitle,15,2022-03-04T00:00:00Z,funny,13013,1722027,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 11,publishedAt,channelId,channelTitle,19,2022-08-01T00:00:00Z,sad,13423,472600,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 12,publishedAt,channelId,channelTitle,39,2022-01-04T00:00:00Z,funny,6796,2440489,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 13,publishedAt,channelId,channelTitle,37,2022-09-18T00:00:00Z,reallyfunny,3238,3642997,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 14,publishedAt,channelId,channelTitle,29,2022-07-01T00:00:00Z,reallyfunny,19326,3690689,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 15,publishedAt,channelId,channelTitle,39,2022-01-11T00:00:00Z,funny,19469,3067347,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 16,publishedAt,channelId,channelTitle,38,2021-12-17T00:00:00Z,sad,16256,432954,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 17,publishedAt,channelId,channelTitle,10,2022-03-01T00:00:00Z,sad,19795,1201916,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 18,publishedAt,channelId,channelTitle,29,2022-05-24T00:00:00Z,funny,12560,3115992,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 19,publishedAt,channelId,channelTitle,15,2022-10-30T00:00:00Z,reallyfunny,6679,27572,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 20,publishedAt,channelId,channelTitle,35,2022-09-01T00:00:00Z,funny,15578,771149,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
