video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
39,title 0,publishedAt,channelId,channelTitle,22,2022-06-14T00:00:00Z,reallyfunny,11772,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 1,publishedAt,channelId,channelTitle,39,2022-08-15T00:00:00Z,sad,5541,2461429,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 2,publishedAt,channelId,channelTitle,17,2021-12-18T00:00:00Z,sad,15213,3204842,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 3,publishedAt,channelId,channelTitle,41,2022-04-01T00:00:00Z,sad,13761,2537831,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 4,publishedAt,channelId,channelTitle,30,2022-09-11T00:00:00Z,reallyfunny,1884,909388,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
6,title 5,publishedAt,channelId,channelTitle,37,2022-10-13T00:00:00Z,sad,2136,903268,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 6,publishedAt,channelId,channelTitle,2,2022-07-28T00:00:00Z,sad,8009,3890131,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 7,publishedAt,channelId,channelTitle,2,2022-11-06T00:00:00Z,reallyfunny,19851,2352100,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 8,publishedAt,channelId,channelTitle,23,2022-06-30T00:00:00Z,sad,4570,1726083,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 9,publishedAt,channelId,channelTitle,28,2022-10-08T00:00:00Z,reallyfunny,18824,2250716,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 10,publishedAt,channelId,channelTitle,44,2021-12-05T00:00:00Z,sad,6538,2597063,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 11,publishedAt,channelId,channelTitle,24,2021-12-08T00:00:00Z,reallyfunny,18415,2203810,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 12,publishedAt,channelId,channelTitle,41,2021-12-06T00:00:00Z,sad,4338,1473156,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 13,publishedAt,channelId,channelTitle,34,2022-07-20T00:00:00Z,reallyfunny,14376,935014,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 14,publishedAt,channelId,channelTitle,20,2022-05-19T00:00:00Z,sad,16672,2949623,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 15,publishedAt,channelId,channelTitle,30,2022-04-11T00:00:00Z,funny,4685,2115807,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 16,publishedAt,channelId,channelTitle,32,2022-09-07T00:00:00Z,sad,17727,1651900,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
42,title 17,publishedAt,channelId,channelTitle,36,2022-10-04T00:00:00Z,reallyfunny,5560,2487590,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 18,publishedAt,channelId,channelTitle,38,2022-05-24T00:00:00Z,sad,1716,2352428,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 19,publishedAt,channelId,channelTitle,42,2022-05-11T00:00:00Z,reallyfunny,9800,606487,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 20,publishedAt,channelId,channelTitle,28,2022-02-20T00:00:00Z,funny,14398,1816337,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 21,publishedAt,channelId,channelTitle,23,2022-04-03T00:00:00Z,sad,4019,3654952,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 22,publishedAt,channelId,channelTitle,18,2022-01-16T00:00:00Z,reallyfunny,12193,459197,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 23,publishedAt,channelId,channelTitle,21,2022-07-18T00:00:00Z,reallyfunny,10427,1278046,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 24,publishedAt,channelId,channelTitle,39,2022-04-20T00:00:00Z,sad,11740,61592,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 25,publishedAt,channelId,channelTitle,10,2022-01-27T00:00:00Z,funny,8152,1870753,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 26,publishedAt,channelId,channelTitle,1,2022-08-24T00:00:00Z,funny,18285,2412599,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
