video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
18,title 0,publishedAt,channelId,channelTitle,28,2022-05-23T00:00:00Z,sad,11627,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 1,publishedAt,channelId,channelTitle,37,2021-12-23T00:00:00Z,funny,16183,3844705,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 2,publishedAt,channelId,channelTitle,28,2021-11-23T00:00:00Z,funny,15097,3452293,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 3,publishedAt,channelId,channelTitle,2,2022-07-19T00:00:00Z,funny,5368,2021984,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 4,publishedAt,channelId,channelTitle,23,2022-01-30T00:00:00Z,sad,6640,2408616,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 5,publishedAt,channelId,channelTitle,2,2022-03-05T00:00:00Z,sad,17767,3403285,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 6,publishedAt,channelId,channelTitle,39,2022-08-19T00:00:00Z,reallyfunny,15239,1582711,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 7,publishedAt,channelId,channelTitle,44,2021-11-22T00:00:00Z,sad,483,177980,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 8,publishedAt,channelId,channelTitle,15,2022-01-22T00:00:00Z,sad,2494,3371616,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 9,publishedAt,channelId,channelTitle,30,2022-05-15T00:00:00Z,reallyfunny,3,3210927,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 10,publishedAt,channelId,channelTitle,19,2022-08-17T00:00:00Z,reallyfunny,19413,2198398,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 11,publishedAt,channelId,channelTitle,20,2022-11-12T00:00:00Z,funny,19859,1034539,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 12,publishedAt,channelId,channelTitle,39,2022-09-03T00:00:00Z,reallyfunny,13653,1210887,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 13,publishedAt,channelId,channelTitle,43,2022-05-26T00:00:00Z,funny,365,626046,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 14,publishedAt,channelId,channelTitle,33,2022-07-20T00:00:00Z,reallyfunny,16491,571856,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 15,publishedAt,channelId,channelTitle,27,2022-09-10T00:00:00Z,reallyfunny,9093,1725552,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 16,publishedAt,channelId,channelTitle,30,2022-09-10T00:00:00Z,sad,5822,2024022,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 17,publishedAt,channelId,channelTitle,40,2022-04-09T00:00:00Z,funny,4101,857199,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 18,publishedAt,channelId,channelTitle,1,2022-08-21T00:00:00Z,reallyfunny,11478,2616770,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 19,publishedAt,channelId,channelTitle,24,2022-03-21T00:00:00Z,sad,6186,1519522,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 20,publishedAt,channelId,channelTitle,2,2022-07-07T00:00:00Z,funny,2715,1617516,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 21,publishedAt,channelId,channelTitle,19,2022-06-06T00:00:00Z,sad,1435,830283,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 22,publishedAt,channelId,channelTitle,43,2022-08-22T00:00:00Z,reallyfunny,5205,1412087,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
6,title 23,publishedAt,channelId,channelTitle,15,2022-08-24T00:00:00Z,reallyfunny,5106,3022826,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 24,publishedAt,channelId,channelTitle,33,2022-10-31T00:00:00Z,reallyfunny,19865,2413214,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
