video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
29,title 0,publishedAt,channelId,channelTitle,18,2022-05-20T00:00:00Z,reallyfunny,18097,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 1,publishedAt,channelId,channelTitle,44,2022-01-24T00:00:00Z,reallyfunny,17825,3292123,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 2,publishedAt,channelId,channelTitle,19,2021-12-11T00:00:00Z,sad,4233,3832534,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 3,publishedAt,channelId,channelTitle,32,2021-11-28T00:00:00Z,sad,10238,3956084,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 4,publishedAt,channelId,channelTitle,21,2022-04-14T00:00:00Z,funny,15527,2686193,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 5,publishedAt,channelId,channelTitle,10,2022-05-26T00:00:00Z,sad,5091,2664037,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 6,publishedAt,channelId,channelTitle,36,2022-05-15T00:00:00Z,funny,7126,2905134,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 7,publishedAt,channelId,channelTitle,20,2021-12-01T00:00:00Z,funny,14382,370939,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 8,publishedAt,channelId,channelTitle,38,2022-10-21T00:00:00Z,reallyfunny,7902,2741325,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 9,publishedAt,channelId,channelTitle,34,2022-10-25T00:00:00Z,reallyfunny,3993,1197178,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 10,publishedAt,channelId,channelTitle,43,2022-03-21T00:00:00Z,sad,2285,3884680,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 11,publishedAt,channelId,channelTitle,10,2022-09-03T00:00:00Z,reallyfunny,3625,3563175,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 12,publishedAt,channelId,channelTitle,10,2022-07-20T00:00:00Z,sad,9305,1730425,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 13,publishedAt,channelId,channelTitle,32,2022-03-30T00:00:00Z,funny,9997,3112417,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 14,publishedAt,channelId,channelTitle,34,2022-05-25T00:00:00Z,sad,6907,1321463,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 15,publishedAt,channelId,channelTitle,26,2022-07-27T00:00:00Z,sad,6548,2020430,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 16,publishedAt,channelId,channelTitle,32,2022-07-17T00:00:00Z,reallyfunny,1284,3386643,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 17,publishedAt,channelId,channelTitle,26,2022-09-10T00:00:00Z,reallyfunny,14260,224479,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 18,publishedAt,channelId,channelTitle,25,2022-10-22T00:00:00Z,sad,16521,3114435,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 19,publishedAt,channelId,channelTitle,39,2022-01-11T00:00:00Z,sad,19171,3846366,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 20,publishedAt,channelId,channelTitle,23,2022-06-05T00:00:00Z,reallyfunny,5834,1819843,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 21,publishedAt,channelId,channelTitle,21,2022-07-22T00:00:00Z,reallyfunny,14963,3836757,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 22,publishedAt,channelId,channelTitle,43,2021-12-10T00:00:00Z,sad,10393,1298378,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 23,publishedAt,channelId,channelTitle,30,2022-10-23T00:00:00Z,sad,2882,3029812,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
