video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
7,title 0,publishedAt,channelId,channelTitle,43,2022-04-01T00:00:00Z,sad,13825,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
6,title 1,publishedAt,channelId,channelTitle,10,2022-07-17T00:00:00Z,funny,7531,2834004,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
29,title 2,publishedAt,channelId,channelTitle,18,2022-01-22T00:00:00Z,funny,19554,1682921,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 3,publishedAt,channelId,channelTitle,23,2022-05-22T00:00:00Z,funny,9260,3209422,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 4,publishedAt,channelId,channelTitle,27,2022-08-31T00:00:00Z,funny,17509,2664323,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
12,title 5,publishedAt,channelId,channelTitle,31,2022-07-28T00:00:00Z,sad,1238,919913,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 6,publishedAt,channelId,channelTitle,41,2022-04-20T00:00:00Z,sad,4647,3801291,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 7,publishedAt,channelId,channelTitle,43,2022-02-22T00:00:00Z,reallyfunny,10170,3510826,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
6,title 8,publishedAt,channelId,channelTitle,23,2022-05-31T00:00:00Z,reallyfunny,10509,451081,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 9,publishedAt,channelId,channelTitle,41,2022-10-10T00:00:00Z,funny,12206,686833,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 10,publishedAt,channelId,channelTitle,22,2022-04-18T00:00:00Z,funny,9202,1428415,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 11,publishedAt,channelId,channelTitle,38,2022-05-11T00:00:00Z,sad,1765,1454657,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 12,publishedAt,channelId,channelTitle,37,2022-05-19T00:00:00Z,reallyfunny,3880,1405324,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 13,publishedAt,channelId,channelTitle,38,2022-02-14T00:00:00Z,sad,14777,1601246,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 14,publishedAt,channelId,channelTitle,43,2022-09-11T00:00:00Z,reallyfunny,7963,3141632,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 15,publishedAt,channelId,channelTitle,21,2021-12-10T00:00:00Z,funny,6069,3265500,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 16,publishedAt,channelId,channelTitle,26,2022-05-12T00:00:00Z,sad,7947,1664173,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
