video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
24,title 0,publishedAt,channelId,channelTitle,28,2022-11-12T00:00:00Z,reallyfunny,9333,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
45,title 1,publishedAt,channelId,channelTitle,23,2022-06-09T00:00:00Z,funny,1254,150077,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
36,title 2,publishedAt,channelId,channelTitle,44,2022-08-11T00:00:00Z,funny,4842,3109012,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 3,publishedAt,channelId,channelTitle,28,2022-07-21T00:00:00Z,reallyfunny,1811,2152714,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 4,publishedAt,channelId,channelTitle,17,2022-02-03T00:00:00Z,sad,17620,1024301,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 5,publishedAt,channelId,channelTitle,28,2022-09-29T00:00:00Z,sad,9630,968381,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 6,publishedAt,channelId,channelTitle,43,2022-01-01T00:00:00Z,funny,13586,3965681,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 7,publishedAt,channelId,channelTitle,1,2021-11-20T00:00:00Z,reallyfunny,18607,1754902,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 8,publishedAt,channelId,channelTitle,26,2022-07-23T00:00:00Z,reallyfunny,7979,1476997,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 9,publishedAt,channelId,channelTitle,27,2022-01-16T00:00:00Z,reallyfunny,1713,1968371,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 10,publishedAt,channelId,channelTitle,36,2021-11-23T00:00:00Z,sad,5829,2956109,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 11,publishedAt,channelId,channelTitle,19,2022-01-16T00:00:00Z,funny,18188,2756141,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 12,publishedAt,channelId,channelTitle,44,2022-07-31T00:00:00Z,sad,9728,2664410,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
6,title 13,publishedAt,channelId,channelTitle,32,2022-10-05T00:00:00Z,funny,18332,273060,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 14,publishedAt,channelId,channelTitle,24,2022-09-08T00:00:00Z,sad,16410,3841205,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 15,publishedAt,channelId,channelTitle,43,2022-05-06T00:00:00Z,reallyfunny,17932,414469,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 16,publishedAt,channelId,channelTitle,37,2022-03-25T00:00:00Z,funny,2090,1232573,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 17,publishedAt,channelId,channelTitle,23,2022-01-11T00:00:00Z,reallyfunny,11613,3837064,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 18,publishedAt,channelId,channelTitle,43,2022-05-23T00:00:00Z,reallyfunny,9345,2791513,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 19,publishedAt,channelId,channelTitle,17,2022-10-18T00:00:00Z,sad,18876,3423065,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 20,publishedAt,channelId,channelTitle,34,2022-05-08T00:00:00Z,sad,6399,2038367,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 21,publishedAt,channelId,channelTitle,2,2022-10-02T00:00:00Z,reallyfunny,18737,936260,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 22,publishedAt,channelId,channelTitle,17,2021-12-11T00:00:00Z,funny,17383,1802333,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
38,title 23,publishedAt,channelId,channelTitle,27,2022-02-16T00:00:00Z,sad,3387,1810899,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 24,publishedAt,channelId,channelTitle,24,2022-06-06T00:00:00Z,reallyfunny,10365,2251890,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 25,publishedAt,channelId,channelTitle,37,2022-02-09T00:00:00Z,reallyfunny,19939,1539576,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 26,publishedAt,channelId,channelTitle,1,2022-05-04T00:00:00Z,funny,7554,2621615,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 27,publishedAt,channelId,channelTitle,34,2022-02-04T00:00:00Z,funny,17185,3698461,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 28,publishedAt,channelId,channelTitle,24,2022-05-19T00:00:00Z,reallyfunny,2101,2417080,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 29,publishedAt,channelId,channelTitle,36,2022-03-31T00:00:00Z,sad,4923,3523381,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 30,publishedAt,channelId,channelTitle,23,2021-11-27T00:00:00Z,funny,10478,557518,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 31,publishedAt,channelId,channelTitle,1,2022-06-11T00:00:00Z,sad,9876,2379719,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 32,publishedAt,channelId,channelTitle,28,2022-10-01T00:00:00Z,sad,8669,1291626,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
0,title 33,publishedAt,channelId,channelTitle,28,2022-10-28T00:00:00Z,funny,7608,3702231,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 34,publishedAt,channelId,channelTitle,41,2021-12-30T00:00:00Z,funny,12008,1225851,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
23,title 35,publishedAt,channelId,channelTitle,21,2022-07-26T00:00:00Z,reallyfunny,1099,1056654,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
4,title 36,publishedAt,channelId,channelTitle,42,2022-06-15T00:00:00Z,funny,18947,922514,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 37,publishedAt,channelId,channelTitle,18,2022-10-15T00:00:00Z,reallyfunny,17339,3778001,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 38,publishedAt,channelId,channelTitle,44,2022-07-03T00:00:00Z,funny,14825,1004607,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
