video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
50,title 0,publishedAt,channelId,channelTitle,41,2022-05-21T00:00:00Z,sad,16800,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 1,publishedAt,channelId,channelTitle,10,2022-07-12T00:00:00Z,funny,15216,3854823,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
34,title 2,publishedAt,channelId,channelTitle,24,2021-12-20T00:00:00Z,reallyfunny,3453,2739526,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
8,title 3,publishedAt,channelId,channelTitle,36,2021-11-26T00:00:00Z,funny,8189,1235533,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
57,title 4,publishedAt,channelId,channelTitle,2,2022-03-07T00:00:00Z,reallyfunny,19415,3907625,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 5,publishedAt,channelId,channelTitle,15,2021-11-25T00:00:00Z,sad,10594,2778656,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
47,title 6,publishedAt,channelId,channelTitle,2,2022-09-03T00:00:00Z,reallyfunny,18580,1583861,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
37,title 7,publishedAt,channelId,channelTitle,22,2022-09-22T00:00:00Z,reallyfunny,1041,1177147,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 8,publishedAt,channelId,channelTitle,26,2022-08-22T00:00:00Z,reallyfunny,8835,3190419,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 9,publishedAt,channelId,channelTitle,27,2022-10-31T00:00:00Z,funny,8165,669755,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 10,publishedAt,channelId,channelTitle,39,2022-09-10T00:00:00Z,funny,14850,2088880,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
