video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
14,title 0,publishedAt,channelId,channelTitle,37,2022-03-26T00:00:00Z,funny,9860,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
51,title 1,publishedAt,channelId,channelTitle,26,2021-12-14T00:00:00Z,reallyfunny,1484,2333683,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 2,publishedAt,channelId,channelTitle,26,2022-06-18T00:00:00Z,funny,9235,3762132,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 3,publishedAt,channelId,channelTitle,25,2021-12-07T00:00:00Z,reallyfunny,19571,46826,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 4,publishedAt,channelId,channelTitle,26,2022-05-08T00:00:00Z,reallyfunny,608,421712,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 5,publishedAt,channelId,channelTitle,2,2022-01-07T00:00:00Z,sad,10333,1613123,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 6,publishedAt,channelId,channelTitle,23,2022-05-01T00:00:00Z,sad,8627,2738812,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 7,publishedAt,channelId,channelTitle,24,2022-07-10T00:00:00Z,funny,4764,2617475,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 8,publishedAt,channelId,channelTitle,30,2022-03-12T00:00:00Z,sad,18337,2528535,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 9,publishedAt,channelId,channelTitle,34,2022-08-29T00:00:00Z,reallyfunny,5693,518523,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 10,publishedAt,channelId,channelTitle,40,2021-12-03T00:00:00Z,reallyfunny,15725,301312,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 11,publishedAt,channelId,channelTitle,15,2022-11-01T00:00:00Z,reallyfunny,19784,2504747,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 12,publishedAt,channelId,channelTitle,42,2022-07-08T00:00:00Z,funny,14497,626612,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 13,publishedAt,channelId,channelTitle,35,2022-03-01T00:00:00Z,sad,8435,3490304,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 14,publishedAt,channelId,channelTitle,2,2022-02-03T00:00:00Z,reallyfunny,7642,1500824,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 15,publishedAt,channelId,channelTitle,19,2022-01-02T00:00:00Z,funny,14217,2383670,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
25,title 16,publishedAt,channelId,channelTitle,42,2021-11-17T00:00:00Z,funny,1997,612692,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
