video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
24,title 0,publishedAt,channelId,channelTitle,32,2022-06-17T00:00:00Z,funny,11313,5000000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 1,publishedAt,channelId,channelTitle,31,2022-02-01T00:00:00Z,reallyfunny,4465,3630226,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 2,publishedAt,channelId,channelTitle,40,2022-09-23T00:00:00Z,reallyfunny,12610,3092721,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 3,publishedAt,channelId,channelTitle,41,2022-02-16T00:00:00Z,reallyfunny,2944,2251696,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
17,title 4,publishedAt,channelId,channelTitle,19,2022-01-15T00:00:00Z,funny,14766,1709506,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 5,publishedAt,channelId,channelTitle,34,2022-04-24T00:00:00Z,reallyfunny,3148,714885,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 6,publishedAt,channelId,channelTitle,34,2022-07-31T00:00:00Z,funny,10821,2949816,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 7,publishedAt,channelId,channelTitle,43,2022-06-19T00:00:00Z,sad,7342,1244772,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 8,publishedAt,channelId,channelTitle,22,2022-11-17T00:00:00Z,reallyfunny,1884,972143,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 9,publishedAt,channelId,channelTitle,28,2022-07-18T00:00:00Z,sad,16599,3266420,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 10,publishedAt,channelId,channelTitle,10,2022-08-19T00:00:00Z,sad,15249,471164,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 11,publishedAt,channelId,channelTitle,34,2022-02-06T00:00:00Z,reallyfunny,6418,1594801,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 12,publishedAt,channelId,channelTitle,25,2022-07-28T00:00:00Z,reallyfunny,3592,2440048,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
50,title 13,publishedAt,channelId,channelTitle,25,2022-08-28T00:00:00Z,funny,931,2435794,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
59,title 14,publishedAt,channelId,channelTitle,38,2022-05-14T00:00:00Z,reallyfunny,8827,2021033,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 15,publishedAt,channelId,channelTitle,20,2022-09-11T00:00:00Z,sad,14391,753457,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 16,publishedAt,channelId,channelTitle,40,2021-12-28T00:00:00Z,funny,14650,261511,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 17,publishedAt,channelId,channelTitle,30,2022-05-11T00:00:00Z,reallyfunny,14521,3189795,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
2,title 18,publishedAt,channelId,channelTitle,18,2022-09-09T00:00:00Z,sad,5361,3587784,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 19,publishedAt,channelId,channelTitle,36,2022-05-20T00:00:00Z,sad,4637,3711742,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
9,title 20,publishedAt,channelId,channelTitle,33,2022-02-20T00:00:00Z,funny,14738,1058948,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 21,publishedAt,channelId,channelTitle,26,2022-11-10T00:00:00Z,funny,17356,2587105,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
15,title 22,publishedAt,channelId,channelTitle,39,2022-09-19T00:00:00Z,sad,281,2994626,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
22,title 23,publishedAt,channelId,channelTitle,22,2022-06-19T00:00:00Z,reallyfunny,8363,1599505,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 24,publishedAt,channelId,channelTitle,38,2022-01-03T00:00:00Z,reallyfunny,4904,1791579,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 25,publishedAt,channelId,channelTitle,26,2022-11-09T00:00:00Z,sad,9982,3512710,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 26,publishedAt,channelId,channelTitle,2,2022-02-25T00:00:00Z,reallyfunny,4610,1469780,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 27,publishedAt,channelId,channelTitle,2,2021-11-20T00:00:00Z,funny,4439,2083282,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
28,title 28,publishedAt,channelId,channelTitle,38,2021-12-14T00:00:00Z,reallyfunny,19341,1200994,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 29,publishedAt,channelId,channelTitle,37,2022-11-14T00:00:00Z,funny,4685,815086,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
36,title 30,publishedAt,channelId,channelTitle,1,2022-06-29T00:00:00Z,reallyfunny,4169,2513036,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
43,title 31,publishedAt,channelId,channelTitle,19,2022-03-19T00:00:00Z,reallyfunny,8195,904242,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 32,publishedAt,channelId,channelTitle,15,2022-10-26T00:00:00Z,sad,755,163453,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
24,title 33,publishedAt,channelId,channelTitle,22,2022-10-17T00:00:00Z,funny,13219,553660,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 34,publishedAt,channelId,channelTitle,30,2022-09-15T00:00:00Z,reallyfunny,7812,1450500,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
52,title 35,publishedAt,channelId,channelTitle,42,2022-10-19T00:00:00Z,reallyfunny,19662,677192,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 36,publishedAt,channelId,channelTitle,18,2022-06-01T00:00:00Z,reallyfunny,14837,349095,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
60,title 37,publishedAt,channelId,channelTitle,15,2022-05-11T00:00:00Z,sad,11781,3501461,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
30,title 38,publishedAt,channelId,channelTitle,2,2022-02-01T00:00:00Z,reallyfunny,81,2883071,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
39,title 39,publishedAt,channelId,channelTitle,10,2022-02-15T00:00:00Z,reallyfunny,12049,2020553,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
21,title 40,publishedAt,channelId,channelTitle,23,2022-01-11T00:00:00Z,sad,5888,1902946,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
19,title 41,publishedAt,channelId,channelTitle,38,2022-08-30T00:00:00Z,reallyfunny,10967,3747532,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
20,title 42,publishedAt,channelId,channelTitle,28,2022-09-06T00:00:00Z,sad,4204,1723738,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 43,publishedAt,channelId,channelTitle,15,2022-09-29T00:00:00Z,sad,10431,3235648,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
48,title 44,publishedAt,channelId,channelTitle,17,2022-03-25T00:00:00Z,reallyfunny,14235,1009026,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
27,title 45,publishedAt,channelId,channelTitle,41,2022-05-08T00:00:00Z,reallyfunny,13529,1865036,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
55,title 46,publishedAt,channelId,channelTitle,44,2022-08-07T00:00:00Z,sad,13229,2773381,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
5,title 47,publishedAt,channelId,channelTitle,25,2022-08-27T00:00:00Z,sad,5489,3008537,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 48,publishedAt,channelId,channelTitle,40,2022-05-15T00:00:00Z,sad,19028,3311541,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 49,publishedAt,channelId,channelTitle,33,2022-01-08T00:00:00Z,funny,10533,478170,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
31,title 50,publishedAt,channelId,channelTitle,39,2022-11-13T00:00:00Z,reallyfunny,17694,1632873,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 51,publishedAt,channelId,channelTitle,26,2022-01-22T00:00:00Z,sad,17085,2883936,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 52,publishedAt,channelId,channelTitle,27,2022-08-10T00:00:00Z,funny,10304,3706363,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
3,title 53,publishedAt,channelId,channelTitle,1,2022-01-04T00:00:00Z,funny,10174,3851000,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
18,title 54,publishedAt,channelId,channelTitle,21,2022-06-14T00:00:00Z,sad,10576,2869729,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
32,title 55,publishedAt,channelId,channelTitle,28,2022-01-31T00:00:00Z,sad,11367,1765246,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 56,publishedAt,channelId,channelTitle,2,2022-10-13T00:00:00Z,sad,4996,3467418,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
10,title 57,publishedAt,channelId,channelTitle,35,2021-12-24T00:00:00Z,sad,11377,313383,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
53,title 58,publishedAt,channelId,channelTitle,30,2022-03-22T00:00:00Z,sad,10041,1766014,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 59,publishedAt,channelId,channelTitle,2,2022-08-01T00:00:00Z,funny,3353,3686618,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
33,title 60,publishedAt,channelId,channelTitle,36,2022-08-26T00:00:00Z,sad,16319,1426215,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
41,title 61,publishedAt,channelId,channelTitle,27,2021-11-18T00:00:00Z,reallyfunny,16293,401804,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
49,title 62,publishedAt,channelId,channelTitle,23,2022-02-18T00:00:00Z,sad,13713,667182,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
26,title 63,publishedAt,channelId,channelTitle,39,2022-06-22T00:00:00Z,reallyfunny,1685,3060608,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 64,publishedAt,channelId,channelTitle,27,2022-09-24T00:00:00Z,funny,18138,1914901,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
13,title 65,publishedAt,channelId,channelTitle,31,2022-06-29T00:00:00Z,funny,19748,754334,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
58,title 66,publishedAt,channelId,channelTitle,30,2022-09-07T00:00:00Z,funny,3649,705980,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
40,title 67,publishedAt,channelId,channelTitle,40,2022-09-11T00:00:00Z,funny,6419,863492,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
35,title 68,publishedAt,channelId,channelTitle,23,2022-10-12T00:00:00Z,funny,5932,36595,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
11,title 69,publishedAt,channelId,channelTitle,26,2021-12-16T00:00:00Z,reallyfunny,11241,1168297,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
46,title 70,publishedAt,channelId,channelTitle,35,2021-12-28T00:00:00Z,reallyfunny,16451,3351133,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
16,title 71,publishedAt,channelId,channelTitle,43,2022-08-06T00:00:00Z,funny,2812,17589,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
7,title 72,publishedAt,channelId,channelTitle,19,2022-07-13T00:00:00Z,reallyfunny,14641,192438,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
1,title 73,publishedAt,channelId,channelTitle,33,2022-08-27T00:00:00Z,funny,10119,1667599,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 74,publishedAt,channelId,channelTitle,43,2021-12-03T00:00:00Z,funny,12318,3076293,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
14,title 75,publishedAt,channelId,channelTitle,15,2022-08-03T00:00:00Z,funny,7438,1257218,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
54,title 76,publishedAt,channelId,channelTitle,36,2022-05-15T00:00:00Z,funny,19430,3892329,dislikes,comment_count,https://i.ytimg.com/vi/AkjqLJAs4Ds/default.jpg,comments_disabled,comments_disabled,ratings_disabled,description
